ZIPCODE,TRX_AMT_SUM,TRX_AMT_AVG,TRX_CT,STATE
32187,27.769999999999996,13.884999999999998,2,FL
32189,261.7,29.077777777777776,9,FL
32195,396.16999999999996,36.01545454545454,11,FL
32195,396.16999999999996,36.01545454545454,11,FL
32202,49.39,24.695,2,FL
32204,53145.62999999999,396.60917910447756,134,FL
32205,537.03,59.669999999999995,9,FL
32206,520.62,130.155,4,FL
32207,541.42,49.22,11,FL
32208,326.91,54.48500000000001,6,FL
32209,739.86,105.69428571428571,7,FL
32210,464.56000000000006,51.61777777777778,9,FL
32211,814.23,90.47,9,FL
32216,137.46,22.91,6,FL
32217,232.28999999999996,46.45799999999999,5,FL
32218,712.46,79.16222222222223,9,FL
32219,41.46,13.82,3,FL
32220,1025.4899999999998,102.54899999999998,10,FL
32221,484.69,53.85444444444445,9,FL
32223,49.14,12.285,4,FL
32224,876.47,62.605000000000004,14,FL
32224,876.47,62.605000000000004,14,FL
32225,208.54999999999998,23.17222222222222,9,FL
32226,6.55,6.55,1,FL
32233,1478.0900000000001,86.9464705882353,17,FL
32234,116.03,23.206,5,FL
32234,116.03,23.206,5,FL
32234,116.03,23.206,5,FL
32234,116.03,23.206,5,FL
32244,204.90999999999997,22.767777777777773,9,FL
32246,678.41,42.400625,16,FL
32250,689.9499999999999,43.121874999999996,16,FL
32250,689.9499999999999,43.121874999999996,16,FL
32254,115.78,38.593333333333334,3,FL
32255,699.17,699.17,1,FL
32256,297.65999999999997,49.60999999999999,6,FL
32257,398.03999999999996,44.22666666666666,9,FL
32258,660.12,110.02,6,FL
32259,497.68,29.27529411764706,17,FL
32260,0.0,0.0,1,FL
32266,153.82999999999998,51.276666666666664,3,FL
32277,375.84999999999997,41.761111111111106,9,FL
32301,668.75,51.44230769230769,13,FL
32303,724.4200000000001,60.36833333333334,12,FL
32304,313.35,52.225,6,FL
32305,735.02,147.004,5,FL
32308,31.91,15.955,2,FL
32309,166.94,83.47,2,FL
32309,166.94,83.47,2,FL
32310,205.03,68.34333333333333,3,FL
32311,682.3999999999999,97.48571428571427,7,FL
32312,81.32,20.33,4,FL
32314,13.1,13.1,1,FL
32317,18.990000000000002,9.495000000000001,2,FL
32320,91.12,91.12,1,FL
32321,86.78,17.356,5,FL
32321,86.78,17.356,5,FL
32322,400.0,400.0,1,FL
32324,310.09,155.045,2,FL
32327,776.91,33.77869565217391,23,FL
32327,776.91,33.77869565217391,23,FL
32328,21.64,10.82,2,FL
32331,196.12,21.79111111111111,9,FL
32331,196.12,21.79111111111111,9,FL
32331,196.12,21.79111111111111,9,FL
32333,13.92,6.96,2,FL
32334,11.4,11.4,1,FL
32336,138.1,138.1,1,FL
32336,138.1,138.1,1,FL
32336,138.1,138.1,1,FL
32340,1526.3999999999999,37.229268292682924,41,FL
32343,119.99,59.995,2,FL
32344,57.01,57.01,1,FL
32345,26.95,13.475,2,FL
32346,107.58,21.516,5,FL
32346,107.58,21.516,5,FL
32347,3.67,3.67,1,FL
32348,185.58,92.79,2,FL
32350,157.01,14.273636363636363,11,FL
32351,43.330000000000005,14.443333333333335,3,FL
32352,5.3,5.3,1,FL
32358,148.8,49.6,3,FL
32358,148.8,49.6,3,FL
32359,127.67,63.835,2,FL
32359,127.67,63.835,2,FL
32401,713.93,59.494166666666665,12,FL
32402,40.0,40.0,1,FL
32404,503.04999999999995,26.47631578947368,19,FL
32405,1430.82,143.082,10,FL
32407,2011.51,134.10066666666665,15,FL
32407,2011.51,134.10066666666665,15,FL
32408,204.12,29.16,7,FL
32409,62.77,31.385,2,FL
32413,177.90000000000003,22.237500000000004,8,FL
32421,106.45,21.29,5,FL
32423,65.31,32.655,2,FL
32424,1481.8499999999997,74.09249999999999,20,FL
32425,12.92,6.46,2,FL
32425,12.92,6.46,2,FL
32428,118.37,29.5925,4,FL
32428,118.37,29.5925,4,FL
32430,6.98,6.98,1,FL
32433,1412.5800000000002,44.143125000000005,32,FL
32435,526.5899999999999,52.65899999999999,10,FL
32438,203.95,40.79,5,FL
32438,203.95,40.79,5,FL
32439,33.62,8.405,4,FL
32440,39.349999999999994,19.674999999999997,2,FL
32440,39.349999999999994,19.674999999999997,2,FL
32442,36.660000000000004,18.330000000000002,2,FL
32442,36.660000000000004,18.330000000000002,2,FL
32443,17.17,8.585,2,FL
32444,1474.7499999999998,210.6785714285714,7,FL
32448,67.31,33.655,2,FL
32448,67.31,33.655,2,FL
32449,11.99,11.99,1,FL
32455,1000.22,200.044,5,FL
32455,1000.22,200.044,5,FL
32459,943.82,67.41571428571429,14,FL
32460,10.0,10.0,1,FL
32461,83.66,27.886666666666667,3,FL
32461,83.66,27.886666666666667,3,FL
32462,21.75,21.75,1,FL
32462,21.75,21.75,1,FL
32462,21.75,21.75,1,FL
32464,415.45,103.8625,4,FL
32464,415.45,103.8625,4,FL
32465,1.0,1.0,1,FL
32465,1.0,1.0,1,FL
32466,119.3,59.65,2,FL
32466,119.3,59.65,2,FL
32466,119.3,59.65,2,FL
32501,20.0,20.0,1,FL
32502,19.34,19.34,1,FL
32503,184.21,36.842,5,FL
32504,158.01,158.01,1,FL
32505,61.17,12.234,5,FL
32506,484.34,44.03090909090909,11,FL
32507,311.18000000000006,17.28777777777778,18,FL
32513,25.49,25.49,1,FL
32514,42.64,10.66,4,FL
32526,20.439999999999998,5.109999999999999,4,FL
32531,0.0,0.0,1,FL
32531,0.0,0.0,1,FL
32533,99.27000000000001,33.09,3,FL
32534,237.0,118.5,2,FL
32535,6.78,6.78,1,FL
32536,671.87,83.98375,8,FL
32539,167.0,55.666666666666664,3,FL
32539,167.0,55.666666666666664,3,FL
32540,5.99,5.99,1,FL
32541,315.22999999999996,45.03285714285714,7,FL
32542,19.04,19.04,1,FL
32547,21.49,21.49,1,FL
32548,35.19,8.7975,4,FL
32550,103.14,34.38,3,FL
32563,121.43,20.238333333333333,6,FL
32564,1.0,1.0,1,FL
32564,1.0,1.0,1,FL
32565,96.0,48.0,2,FL
32566,592.0,197.33333333333334,3,FL
32567,66.0,33.0,2,FL
32567,66.0,33.0,2,FL
32569,248.89,124.445,2,FL
32569,248.89,124.445,2,FL
32570,246.60999999999999,49.321999999999996,5,FL
32571,923.0300000000001,153.83833333333334,6,FL
32578,80.3,40.15,2,FL
32578,80.3,40.15,2,FL
32579,95.82,47.91,2,FL
32580,51.98,51.98,1,FL
32583,274.68,54.936,5,FL
32601,264.54,132.27,2,FL
32603,100.0,100.0,1,FL
32605,374.64000000000004,62.440000000000005,6,FL
32606,398.28,44.25333333333333,9,FL
32607,485.57,34.683571428571426,14,FL
32608,1473.68,73.684,20,FL
32609,1041.59,69.43933333333332,15,FL
32612,2950.25,1475.125,2,FL
32615,431.4099999999999,33.185384615384606,13,FL
32617,3092.78,3092.78,1,FL
32618,102.78,34.26,3,FL
32618,102.78,34.26,3,FL
32619,395.76,39.576,10,FL
32621,5.21,5.21,1,FL
32626,193.51,193.51,1,FL
32627,8.55,8.55,1,FL
32628,1616.7100000000003,89.81722222222224,18,FL
32631,60.0,60.0,1,FL
32640,1203.0700000000002,80.20466666666668,15,FL
32640,1203.0700000000002,80.20466666666668,15,FL
32641,92.15,30.71666666666667,3,FL
32643,1698.7600000000004,58.57793103448277,29,FL
32643,1698.7600000000004,58.57793103448277,29,FL
32643,1698.7600000000004,58.57793103448277,29,FL
32644,33.53,33.53,1,FL
32648,85.0,85.0,1,FL
32653,68.56,22.853333333333335,3,FL
32656,920.22,43.82,21,FL
32656,920.22,43.82,21,FL
32656,920.22,43.82,21,FL
32666,2912.85,161.825,18,FL
32666,2912.85,161.825,18,FL
32666,2912.85,161.825,18,FL
32666,2912.85,161.825,18,FL
32667,40.0,40.0,1,FL
32667,40.0,40.0,1,FL
32668,20.28,20.28,1,FL
32668,20.28,20.28,1,FL
32669,66.57,13.313999999999998,5,FL
32669,66.57,13.313999999999998,5,FL
32669,66.57,13.313999999999998,5,FL
32680,888.45,63.46071428571429,14,FL
32686,120.0,60.0,2,FL
32692,8.56,8.56,1,FL
32693,622.01,31.1005,20,FL
32693,622.01,31.1005,20,FL
32694,7.9,7.9,1,FL
32694,7.9,7.9,1,FL
32696,1.99,1.99,1,FL
32696,1.99,1.99,1,FL
32701,35.08,17.54,2,FL
32702,2.56,2.56,1,FL
32702,2.56,2.56,1,FL
32703,119.73,29.9325,4,FL
32703,119.73,29.9325,4,FL
32707,841.77,168.35399999999998,5,FL
32708,15.62,7.81,2,FL
32712,94.91,23.7275,4,FL
32713,50.04,50.04,1,FL
32714,18.15,9.075,2,FL
32720,43.06,14.353333333333333,3,FL
32720,43.06,14.353333333333333,3,FL
32724,95.0,47.5,2,FL
32725,118.55,23.71,5,FL
32726,537.78,89.63,6,FL
32730,50.0,50.0,1,FL
32732,0.0,0.0,1,FL
32732,0.0,0.0,1,FL
32735,67.49,33.745,2,FL
32736,127.44999999999999,25.49,5,FL
32746,530.98,75.85428571428572,7,FL
32750,182.31,91.155,2,FL
32754,793.7800000000001,44.098888888888894,18,FL
32754,793.7800000000001,44.098888888888894,18,FL
32756,134.97,67.485,2,FL
32757,4207.17,221.43,19,FL
32757,4207.17,221.43,19,FL
32763,110.02,27.505,4,FL
32765,140.56,17.57,8,FL
32765,140.56,17.57,8,FL
32771,114.41,22.881999999999998,5,FL
32773,346.38,115.46,3,FL
32775,1.07,1.07,1,FL
32776,1307.8699999999997,87.1913333333333,15,FL
32776,1307.8699999999997,87.1913333333333,15,FL
32778,176.01,29.334999999999997,6,FL
32779,97.33000000000001,32.443333333333335,3,FL
32780,2405.7599999999993,32.95561643835615,73,FL
32781,39.31,19.655,2,FL
32783,3.07,3.07,1,FL
32784,114.02,57.01,2,FL
32784,114.02,57.01,2,FL
32789,72.2,36.1,2,FL
32792,71.5,14.3,5,FL
32792,71.5,14.3,5,FL
32796,2135.1200000000003,47.44711111111112,45,FL
32798,29.73,29.73,1,FL
32801,42.3,21.15,2,FL
32803,112.75,56.375,2,FL
32804,92.08,30.69333333333333,3,FL
32805,55.72,27.86,2,FL
32806,2664.81,1332.405,2,FL
32808,163.27,32.654,5,FL
32810,131.46,21.91,6,FL
32811,899.27,299.75666666666666,3,FL
32812,78.61,78.61,1,FL
32814,7.62,7.62,1,FL
32817,206.47,68.82333333333334,3,FL
32818,15.629999999999999,5.21,3,FL
32819,827.5899999999999,413.79499999999996,2,FL
32821,335.24,83.81,4,FL
32821,335.24,83.81,4,FL
32822,5.5,1.8333333333333333,3,FL
32824,28.73,14.365,2,FL
32825,1226.03,136.22555555555556,9,FL
32826,328.76000000000005,109.58666666666669,3,FL
32827,4.25,4.25,1,FL
32828,150.95999999999998,30.191999999999997,5,FL
32829,37.73,12.576666666666666,3,FL
32832,504.72999999999996,84.12166666666666,6,FL
32833,4.27,4.27,1,FL
32834,10.48,10.48,1,FL
32835,368.91,61.48500000000001,6,FL
32836,161.27,80.635,2,FL
32837,8.97,8.97,1,FL
32837,8.97,8.97,1,FL
32839,93.69999999999999,31.23333333333333,3,FL
32862,1.5,1.5,1,FL
32868,3.99,3.99,1,FL
32901,1550.5199999999995,51.68399999999998,30,FL
32902,91.07,91.07,1,FL
32903,493.55,44.86818181818182,11,FL
32904,1296.57,44.709310344827585,29,FL
32905,1767.13,55.2228125,32,FL
32907,1485.4800000000002,30.315918367346942,49,FL
32908,569.33,43.79461538461539,13,FL
32909,1322.0399999999997,41.31374999999999,32,FL
32911,32.1,32.1,1,FL
32920,144.21,48.07,3,FL
32922,1645.2800000000002,58.760000000000005,28,FL
32923,161.7,40.425,4,FL
32925,13.98,13.98,1,FL
32926,2500.6699999999996,42.38423728813559,59,FL
32927,2865.49,43.41651515151515,66,FL
32931,402.35999999999996,44.70666666666666,9,FL
32934,817.63,51.101875,16,FL
32935,2448.8,48.01568627450981,51,FL
32937,383.04,23.94,16,FL
32940,752.95,41.830555555555556,18,FL
32949,4.16,4.16,1,FL
32950,161.88999999999996,32.37799999999999,5,FL
32951,187.41,46.8525,4,FL
32952,1285.0300000000002,61.19190476190477,21,FL
32953,392.86,35.71454545454546,11,FL
32954,25.11,12.555,2,FL
32955,4013.139999999999,46.12804597701148,87,FL
32958,203.03,33.83833333333333,6,FL
32959,11.98,5.99,2,FL
32960,37.28,37.28,1,FL
32962,459.84999999999997,229.92499999999998,2,FL
32963,120.71,30.1775,4,FL
32966,76.28,38.14,2,FL
32967,95.47999999999999,23.869999999999997,4,FL
32968,211.42999999999998,105.71499999999999,2,FL
32976,29.65,7.4125,4,FL
33004,420.52,52.565,8,FL
33009,345.81,57.635,6,FL
33010,465.37,46.537,10,FL
33012,446.84000000000003,40.621818181818185,11,FL
33013,59.45,14.8625,4,FL
33014,487.16999999999996,97.434,5,FL
33015,972.01,162.00166666666667,6,FL
33016,260.28999999999996,28.921111111111106,9,FL
33018,1203.27,100.2725,12,FL
33018,1203.27,100.2725,12,FL
33019,62.42,62.42,1,FL
33020,591.47,36.966875,16,FL
33021,1658.0400000000002,53.48516129032259,31,FL
33023,1175.07,35.60818181818182,33,FL
33023,1175.07,35.60818181818182,33,FL
33024,483.60999999999996,23.029047619047617,21,FL
33025,695.02,53.46307692307692,13,FL
33026,581.2399999999999,41.51714285714285,14,FL
33027,594.04,74.255,8,FL
33028,344.7,57.449999999999996,6,FL
33029,483.98,34.57,14,FL
33030,161.97,53.99,3,FL
33031,0.0,0.0,1,FL
33032,45.43,11.3575,4,FL
33033,409.05999999999995,51.13249999999999,8,FL
33034,1.81,1.81,1,FL
33034,1.81,1.81,1,FL
33035,16.0,8.0,2,FL
33040,27.28,13.64,2,FL
33043,5.0,5.0,1,FL
33045,0.69,0.69,1,FL
33054,29.020000000000003,5.804,5,FL
33055,359.44,51.348571428571425,7,FL
33056,25.99,12.995,2,FL
33056,25.99,12.995,2,FL
33060,502.79,35.91357142857143,14,FL
33061,100.0,100.0,1,FL
33062,73.79,24.596666666666668,3,FL
33063,875.72,41.70095238095238,21,FL
33064,858.42,45.18,19,FL
33065,1777.8200000000002,88.891,20,FL
33066,236.65,39.44166666666667,6,FL
33067,350.27000000000004,38.918888888888894,9,FL
33068,523.9699999999999,27.577368421052626,19,FL
33069,1005.0699999999999,111.67444444444443,9,FL
33071,1045.3799999999999,65.33624999999999,16,FL
33073,1865.7599999999998,84.80727272727272,22,FL
33076,143.1,35.775,4,FL
33093,1.5,1.5,1,FL
33097,37.78,37.78,1,FL
33125,492.55999999999995,61.56999999999999,8,FL
33126,470.69,78.44833333333334,6,FL
33127,111.7,27.925,4,FL
33128,0.0,0.0,1,FL
33129,304.99,101.66333333333334,3,FL
33130,68.82,13.764,5,FL
33131,445.25000000000006,63.60714285714287,7,FL
33132,30.0,15.0,2,FL
33133,79.47,26.49,3,FL
33134,687.6500000000001,76.40555555555557,9,FL
33135,20.93,10.465,2,FL
33136,9.95,9.95,1,FL
33138,8.88,8.88,1,FL
33139,161.17000000000002,80.58500000000001,2,FL
33140,111.24,27.81,4,FL
33141,0.0,0.0,1,FL
33142,216.72,24.08,9,FL
33143,789.66,157.932,5,FL
33144,544.73,90.78833333333334,6,FL
33145,1200.0,1200.0,1,FL
33146,21.23,10.615,2,FL
33147,63.15,15.7875,4,FL
33149,16.7,8.35,2,FL
33150,39.08,19.54,2,FL
33154,0.0,0.0,1,FL
33155,257.74,128.87,2,FL
33156,587.3,97.88333333333333,6,FL
33157,107.79999999999998,35.93333333333333,3,FL
33160,17.419999999999998,8.709999999999999,2,FL
33161,70.92,14.184000000000001,5,FL
33162,763.06,109.00857142857141,7,FL
33165,103.82,17.30333333333333,6,FL
33166,845.6600000000001,84.566,10,FL
33167,35.980000000000004,11.993333333333334,3,FL
33168,93.97,23.4925,4,FL
33169,294.82,32.757777777777775,9,FL
33170,9.99,9.99,1,FL
33172,297.08,49.51333333333333,6,FL
33173,0.0,0.0,1,FL
33174,26.53,26.53,1,FL
33175,451.78999999999996,90.35799999999999,5,FL
33176,213.93,106.965,2,FL
33177,998.7900000000001,142.68428571428572,7,FL
33178,82.75,27.583333333333332,3,FL
33179,214.13,107.065,2,FL
33179,214.13,107.065,2,FL
33180,2355.2099999999996,336.45857142857136,7,FL
33181,1.5,1.5,1,FL
33183,20.91,10.455,2,FL
33184,132.72,44.24,3,FL
33185,98.59,49.295,2,FL
33186,98.05999999999999,16.34333333333333,6,FL
33187,117.33000000000001,58.665000000000006,2,FL
33189,24.02,24.02,1,FL
33190,82.93,82.93,1,FL
33193,49.230000000000004,12.307500000000001,4,FL
33194,154.19,77.095,2,FL
33196,50.980000000000004,16.993333333333336,3,FL
33197,10.0,10.0,1,FL
33256,4.3,4.3,1,FL
33301,3375.3099999999995,421.91374999999994,8,FL
33304,164.23,54.74333333333333,3,FL
33305,414.95,207.475,2,FL
33306,0.0,0.0,1,FL
33308,1053.7,131.7125,8,FL
33309,1004.5799999999999,66.972,15,FL
33310,31.11,10.37,3,FL
33311,5516.459999999997,79.94869565217387,69,FL
33312,3892.6,139.02142857142857,28,FL
33313,1618.38,35.964000000000006,45,FL
33314,915.1500000000001,57.196875000000006,16,FL
33315,1538.03,219.71857142857144,7,FL
33316,56.4,28.2,2,FL
33317,418.2099999999999,26.138124999999995,16,FL
33318,7.94,7.94,1,FL
33319,738.26,33.557272727272725,22,FL
33321,563.64,33.15529411764706,17,FL
33322,892.3,89.22999999999999,10,FL
33323,306.76,51.126666666666665,6,FL
33324,1253.88,73.75764705882354,17,FL
33325,318.1,35.34444444444445,9,FL
33326,536.4200000000001,178.8066666666667,3,FL
33327,10.3,5.15,2,FL
33328,303.99,43.42714285714286,7,FL
33330,6.79,6.79,1,FL
33331,221.70000000000002,44.34,5,FL
33332,54.0,27.0,2,FL
33334,261.16,32.645,8,FL
33351,901.92,53.054117647058824,17,FL
33359,9.17,9.17,1,FL
33404,50.0,25.0,2,FL
33405,407.49,203.745,2,FL
33406,2.24,2.24,1,FL
33407,153.96,25.66,6,FL
33408,71.16,23.72,3,FL
33409,6.89,6.89,1,FL
33410,731.36,182.84,4,FL
33411,822.23,117.46142857142857,7,FL
33412,86.1,86.1,1,FL
33413,50.0,50.0,1,FL
33414,1696.1599999999999,424.03999999999996,4,FL
33415,254.91,127.455,2,FL
33417,24.33,12.165,2,FL
33418,15.23,7.615,2,FL
33426,102.4,34.13333333333333,3,FL
33428,676.87,56.405833333333334,12,FL
33431,50.12,25.06,2,FL
33432,12.629999999999999,4.21,3,FL
33433,415.83,46.20333333333333,9,FL
33434,394.1,394.1,1,FL
33435,322.68,46.097142857142856,7,FL
33436,122.16000000000001,24.432000000000002,5,FL
33437,36.47,12.156666666666666,3,FL
33440,9.99,9.99,1,FL
33440,9.99,9.99,1,FL
33441,257.8,32.225,8,FL
33442,272.66,30.29555555555556,9,FL
33443,59.85,59.85,1,FL
33444,381.1,76.22,5,FL
33445,144.45,144.45,1,FL
33446,125.24,41.74666666666666,3,FL
33449,194.17999999999998,97.08999999999999,2,FL
33455,275.53,91.84333333333332,3,FL
33458,354.46,177.23,2,FL
33458,354.46,177.23,2,FL
33460,104.14999999999999,34.71666666666666,3,FL
33462,467.74,93.548,5,FL
33463,117.07000000000001,23.414,5,FL
33467,109.93,18.32166666666667,6,FL
33469,30.32,15.16,2,FL
33469,30.32,15.16,2,FL
33471,501.0,250.5,2,FL
33471,501.0,250.5,2,FL
33472,34.31,11.436666666666667,3,FL
33473,35.11,11.703333333333333,3,FL
33476,44.09,44.09,1,FL
33480,52.06,52.06,1,FL
33483,231.32,25.702222222222222,9,FL
33484,110.66,27.665,4,FL
33486,203.0,50.75,4,FL
33498,113.68999999999998,22.737999999999996,5,FL
33510,166.94,41.735,4,FL
33511,63.68000000000001,7.075555555555557,9,FL
33513,483.98,483.98,1,FL
33514,8.87,8.87,1,FL
33521,12.54,6.27,2,FL
33523,49.95,49.95,1,FL
33523,49.95,49.95,1,FL
33525,24.18,12.09,2,FL
33534,622.56,103.75999999999999,6,FL
33538,86.24000000000001,21.560000000000002,4,FL
33540,15.19,15.19,1,FL
33540,15.19,15.19,1,FL
33541,35.95,8.9875,4,FL
33542,25.14,12.57,2,FL
33543,5.0,5.0,1,FL
33544,12.8,12.8,1,FL
33545,83.6,41.8,2,FL
33547,553.19,184.39666666666668,3,FL
33547,553.19,184.39666666666668,3,FL
33549,284.2,284.2,1,FL
33549,284.2,284.2,1,FL
33556,518.74,129.685,4,FL
33556,518.74,129.685,4,FL
33558,165.3,55.1,3,FL
33558,165.3,55.1,3,FL
33563,2024.1,337.34999999999997,6,FL
33566,210.0,52.5,4,FL
33569,28.929999999999996,9.643333333333333,3,FL
33570,351.72,29.310000000000002,12,FL
33572,80.1,26.7,3,FL
33573,196.29,49.0725,4,FL
33578,590.8900000000001,65.65444444444445,9,FL
33579,163.28,23.325714285714287,7,FL
33584,200.81,50.2025,4,FL
33592,125.49,20.915,6,FL
33594,83.55,16.71,5,FL
33596,230.26999999999995,46.05399999999999,5,FL
33598,257.83,51.565999999999995,5,FL
33598,257.83,51.565999999999995,5,FL
33601,11.99,11.99,1,FL
33602,416.79,41.679,10,FL
33603,18.09,9.045,2,FL
33604,171.4,19.044444444444444,9,FL
33605,283.8,94.60000000000001,3,FL
33606,109.22999999999999,13.653749999999999,8,FL
33607,37.72,7.544,5,FL
33609,123.8,61.9,2,FL
33610,128.53,32.1325,4,FL
33611,0.0,0.0,1,FL
33612,645.53,71.72555555555556,9,FL
33613,0.0,0.0,1,FL
33614,140.02,70.01,2,FL
33615,10.85,10.85,1,FL
33616,120.36999999999999,30.092499999999998,4,FL
33617,422.03000000000003,32.463846153846156,13,FL
33618,38.27,12.756666666666668,3,FL
33619,826.5500000000001,82.655,10,FL
33620,8.43,8.43,1,FL
33624,210.91,35.151666666666664,6,FL
33625,71.41,23.80333333333333,3,FL
33626,86.81,28.936666666666667,3,FL
33626,86.81,28.936666666666667,3,FL
33629,557.09,92.84833333333334,6,FL
33634,21.7,21.7,1,FL
33635,0.0,0.0,1,FL
33637,359.0,179.5,2,FL
33647,466.88,58.36,8,FL
33672,19.71,19.71,1,FL
33685,1.0,1.0,1,FL
33701,6.81,6.81,1,FL
33702,720.2400000000001,72.02400000000002,10,FL
33703,654.3,327.15,2,FL
33704,41.400000000000006,10.350000000000001,4,FL
33705,145.48000000000002,18.185000000000002,8,FL
33706,3924.93,981.2325,4,FL
33707,869.8900000000001,96.65444444444445,9,FL
33709,128.70000000000002,18.38571428571429,7,FL
33710,338.4,28.2,12,FL
33711,146.65,20.95,7,FL
33712,892.34,68.64153846153846,13,FL
33713,248.21000000000004,19.093076923076925,13,FL
33714,21.4,21.4,1,FL
33716,164.98000000000002,32.996,5,FL
33732,100.0,100.0,1,FL
33755,66.49000000000001,13.298000000000002,5,FL
33756,144.78,48.26,3,FL
33759,19.56,9.78,2,FL
33760,75.78,18.945,4,FL
33761,37.91,12.636666666666665,3,FL
33762,19.99,19.99,1,FL
33763,362.71,51.815714285714286,7,FL
33764,72.75,24.25,3,FL
33765,61.4,61.4,1,FL
33770,425.78999999999996,70.96499999999999,6,FL
33771,246.13,24.613,10,FL
33772,90.28,12.897142857142857,7,FL
33773,430.21,143.40333333333334,3,FL
33774,351.1700000000001,39.018888888888895,9,FL
33776,287.78,57.556,5,FL
33777,30.95,7.7375,4,FL
33778,1010.46,505.23,2,FL
33780,28.62,28.62,1,FL
33781,107.16,26.79,4,FL
33785,15.0,15.0,1,FL
33801,186.05999999999997,31.009999999999994,6,FL
33803,706.16,141.232,5,FL
33805,614.39,307.195,2,FL
33809,141.4,47.13333333333333,3,FL
33810,297.41,37.17625,8,FL
33810,297.41,37.17625,8,FL
33811,380.99,63.498333333333335,6,FL
33812,227.14,75.71333333333332,3,FL
33813,142.35,20.335714285714285,7,FL
33815,48.11,16.036666666666665,3,FL
33823,430.34000000000003,143.4466666666667,3,FL
33825,100.0,100.0,1,FL
33825,100.0,100.0,1,FL
33830,35.52,35.52,1,FL
33837,24.93,8.31,3,FL
33837,24.93,8.31,3,FL
33838,14.05,14.05,1,FL
33840,41.54,41.54,1,FL
33843,275.65,275.65,1,FL
33844,89.53999999999999,17.907999999999998,5,FL
33850,1435.2199999999998,478.4066666666666,3,FL
33852,48.690000000000005,12.172500000000001,4,FL
33853,14.93,7.465,2,FL
33855,16.05,16.05,1,FL
33859,232.17000000000002,77.39,3,FL
33860,57.06,14.265,4,FL
33860,57.06,14.265,4,FL
33868,3.98,3.98,1,FL
33870,332.0,166.0,2,FL
33872,74.64,37.32,2,FL
33875,75.0,75.0,1,FL
33876,40.0,40.0,1,FL
33880,146.45,24.40833333333333,6,FL
33881,93.81,46.905,2,FL
33884,241.48000000000002,48.29600000000001,5,FL
33896,593.99,197.99666666666667,3,FL
33896,593.99,197.99666666666667,3,FL
33897,271.33,135.665,2,FL
33897,271.33,135.665,2,FL
33901,481.42,160.47333333333333,3,FL
33902,50.0,50.0,1,FL
33903,136.5,34.125,4,FL
33904,211.55,105.775,2,FL
33905,9.95,9.95,1,FL
33907,3835.25,958.8125,4,FL
33908,157.95999999999998,19.744999999999997,8,FL
33909,26.19,8.73,3,FL
33912,100.82,50.41,2,FL
33913,154.38,30.875999999999998,5,FL
33914,693.3800000000001,99.05428571428573,7,FL
33916,101.0,16.833333333333332,6,FL
33917,301.12,43.01714285714286,7,FL
33917,301.12,43.01714285714286,7,FL
33918,7.66,7.66,1,FL
33919,161.07999999999998,23.01142857142857,7,FL
33920,0.0,0.0,2,FL
33928,101.59,33.86333333333334,3,FL
33931,5.0,5.0,1,FL
33947,259.35,86.45,3,FL
33948,151.51000000000002,50.50333333333334,3,FL
33950,60.97,60.97,1,FL
33952,182.94,22.8675,8,FL
33953,1.0,1.0,1,FL
33954,21.39,21.39,1,FL
33955,39.0,39.0,1,FL
33955,39.0,39.0,1,FL
33956,17.03,17.03,1,FL
33957,454.75,113.6875,4,FL
33966,54.89,27.445,2,FL
33967,224.01,44.802,5,FL
33971,6.99,6.99,1,FL
33976,138.22,138.22,1,FL
33980,66.46,22.153333333333332,3,FL
33981,79.4,39.7,2,FL
33982,51.32,25.66,2,FL
33983,112.55000000000001,18.758333333333336,6,FL
33990,17.64,8.82,2,FL
33991,249.72,83.24,3,FL
33993,181.67000000000002,60.55666666666667,3,FL
34102,130.9,43.63333333333333,3,FL
34103,141.36,35.34,4,FL
34104,469.31,117.3275,4,FL
34105,313.34,104.44666666666666,3,FL
34108,151.42,50.47333333333333,3,FL
34109,14.0,7.0,2,FL
34110,368.61,46.07625,8,FL
34110,368.61,46.07625,8,FL
34112,151.17000000000002,30.234,5,FL
34113,24.44,6.11,4,FL
34114,198.09,33.015,6,FL
34116,24.319999999999997,8.106666666666666,3,FL
34117,46.260000000000005,11.565000000000001,4,FL
34119,601.26,60.126,10,FL
34119,601.26,60.126,10,FL
34120,56.08,14.02,4,FL
34134,195.86,65.28666666666668,3,FL
34134,195.86,65.28666666666668,3,FL
34135,83.9,27.96666666666667,3,FL
34135,83.9,27.96666666666667,3,FL
34138,42.8,42.8,1,FL
34142,55.95,27.975,2,FL
34142,55.95,27.975,2,FL
34142,55.95,27.975,2,FL
34145,210.16000000000003,52.540000000000006,4,FL
34201,63.46,31.73,2,FL
34202,198.46,39.692,5,FL
34203,936.6100000000002,46.830500000000015,20,FL
34205,424.77000000000004,20.22714285714286,21,FL
34207,540.37,22.515416666666667,24,FL
34208,660.6799999999998,36.704444444444434,18,FL
34209,726.5100000000002,27.942692307692315,26,FL
34210,1245.93,113.26636363636364,11,FL
34211,646.83,107.805,6,FL
34212,450.2,50.02222222222222,9,FL
34216,60.0,60.0,1,FL
34217,35.0,35.0,1,FL
34219,880.45,88.045,10,FL
34221,1473.8000000000002,38.784210526315796,38,FL
34222,1162.9499999999998,83.06785714285714,14,FL
34223,106.5,106.5,1,FL
34223,106.5,106.5,1,FL
